#'chr'	'start'	'end'	'GSM1402790_cit0min_merged.norm.bigWig'
chr7	115863004	115898837	1.947668109
chr7	115889073	115892530	1.903053442
chr7	115893169	115895118	2.541176537
chr7	115915659	115926718	1.83735805
chr7	115928126	115977312	1.995410226
chr7	115928126	115977312	1.995410226
chr7	115928126	115977312	1.995410226
chr7	115928126	116146190	1.940394718
chr7	115928126	116146190	1.940394718
chr7	115928126	116146190	1.940394718
chr7	115928126	116146190	1.940394718
chr7	115928126	116146190	1.940394718
chr7	115929905	115977312	1.996337118
chr7	115929905	116146190	1.939933118
chr7	115929905	116146190	1.939933118
chr7	115929905	116146190	1.939933118
chr7	115929905	116201239	1.953741508
chr7	115929905	116201239	1.953741508
chr7	115929931	115930105	nan
chr7	116139654	116148595	1.85203956
chr7	116139654	116148595	1.85203956
chr7	116140097	116148595	1.85203956
chr7	116164838	116201239	1.740313441
chr7	116165062	116201239	1.742636758
chr7	116166346	116201239	1.757086144
chr7	116166411	116201239	1.757873431
chr7	116312458	116340338	2.17727398
chr7	116312458	116371988	2.153230562
chr7	116312458	116409963	2.21367495
chr7	116312458	116438440	2.183634238
chr7	116312458	116438440	2.183634238
chr7	116339124	116364901	2.048919073
chr7	116339124	116380166	2.276336898
chr7	116339124	116381169	2.241814301
chr7	116339124	116395578	2.279460087
chr7	116339124	116397623	2.274960789
chr7	116339124	116397886	2.27440107
chr7	116339124	116397886	2.27440107
chr7	116339124	116399652	2.270748053
chr7	116339124	116403322	2.26369939
chr7	116339124	116403373	2.26360623
chr7	116364175	116438440	2.209218461
chr7	116370967	116371019	1.399999976
chr7	116451123	116538889	2.058804085
chr7	116502562	116559313	1.982204233
chr7	116502562	116559313	1.982204233
chr7	116584339	116584468	nan
chr7	116592500	116594388	2.400000056
chr7	116593380	116863961	2.044363373
chr7	116593380	116863961	2.044363373
chr7	116593380	116870075	2.045997466
chr7	116593952	116599867	1.759740263
chr7	116654952	116870075	2.053165671
chr7	116660271	116870075	2.053978024
chr7	116660271	116870075	2.053978024
chr7	116712125	116730835	1.838320268
chr7	116712480	116785614	2.115413113
chr7	116752345	116785614	2.166632606
chr7	116759614	116838594	2.098915103
chr7	116822734	116849991	2.185764341
chr7	116916685	116963343	2.001691331
chr7	116916685	116963343	2.001691331
chr7	117003275	117067577	2.010480374
chr7	117003275	117067577	2.010480374
chr7	117003275	117067577	2.010480374
chr7	117120016	117308718	2.008152951
chr7	117120016	117308718	2.008152951
chr7	117199517	117204842	1.399999976
chr7	117350705	117513561	1.994985966
chr7	117824085	117844093	2.069167236
chr7	117864711	117882784	2.041890423
chr7	119913721	120390387	1.991584781
chr7	120427373	120454214	1.992572442
chr7	120427373	120498177	1.985245953
chr7	120590816	120596299	2.155405431
chr7	120590816	120597032	2.155405431
chr7	120590816	120597034	2.155405431
chr7	120590816	120615711	1.854232499
chr7	120590816	120615711	1.854232499
chr7	120590816	120615711	1.854232499
chr7	120591169	120615711	1.847270366
chr7	120628750	120937498	1.915596865
chr7	120629104	120776144	1.828303255
chr7	120629444	120901972	1.897950518
chr7	120702818	120901972	1.907228283
chr7	120716642	120776144	1.795064732
chr7	120965420	120981158	1.990480175
chr7	120969089	120981158	1.963928544
chr7	120969620	120981158	1.957099355
chr7	120988904	121036422	2.146128878
chr7	120988904	121036422	2.146128878
chr7	121376496	121376779	nan
chr7	121513158	121702090	2.007938824
chr7	121513158	121702090	2.007938824
chr7	121513158	121702090	2.007938824
chr7	121713597	121773876	1.913601841
chr7	121713597	121773876	1.913601841
chr7	121713597	121773876	1.913601841
chr7	121713597	121784344	1.942781174
chr7	121713597	121784344	1.942781174
chr7	121721773	121721835	nan
chr7	121941447	121944565	2.150000036
chr7	121941447	121944565	2.150000036
chr7	121943711	121950131	1.826198449
chr7	121958477	122261771	1.9570739
chr7	121958477	122526813	2.008282766
chr7	121958477	122526813	2.008282766
chr7	121958477	122526813	2.008282766
chr7	121958477	122526813	2.008282766
chr7	122337765	122339208	1.399999976
chr7	122341719	122343021	2.900000095
chr7	122634758	122635754	2.150000036
chr7	122753587	122840025	2.113277671
chr7	122753587	122840025	2.113277671
chr7	123092235	123101670	2.431166968
chr7	123092235	123173002	1.98254992
chr7	123092235	123174718	1.986665916
chr7	123092235	123174718	1.986665916
chr7	123102701	123173002	1.959403238
chr7	123140913	123174718	2.027967321
chr7	123181082	123197958	2.022473557
chr7	123194748	123197958	2.09929081
chr7	123241920	123277932	1.849416667
chr7	123249111	123267335	1.770403823
chr7	123249111	123277932	1.775259241
chr7	123295860	123304147	2.260253208
chr7	123321996	123389116	1.985977759
chr7	123389268	123391034	2.900000095
chr7	123454192	123459484	1.775000006
chr7	123485222	123517531	2.058273183
chr7	123488142	123517531	2.098532549
chr7	123565285	123600100	2.161027419
chr7	123565285	123600100	2.161027419
chr7	123565285	123611461	2.049800197
chr7	123565908	123600100	2.16540773
chr7	123565908	123600100	2.16540773
chr7	123595042	123610350	2.055901203
chr7	123634678	123667700	2.090160679
chr7	123634981	123668755	2.077968291
chr7	123670969	123673523	3.250000119
chr7	123672258	124035172	2.025819733
chr7	123977433	123992154	1.769707658
chr7	124385654	124406079	2.357660202
chr7	124417345	124430864	2.183914393
chr7	124462439	124569856	1.831151162
chr7	124462439	124570037	1.831788674
chr7	124462439	124570037	1.831788674
chr7	124462439	124570037	1.831788674
chr7	124462439	124570037	1.831788674
chr7	124462439	124570037	1.831788674
chr7	124569951	124785287	1.935480902
chr7	124569951	124785287	1.935480902
chr7	124569951	124819369	1.950056846
chr7	124869632	124904345	2.118254877
chr7	126078651	126883569	1.957742494
chr7	126078651	126883569	1.957742494
chr7	126078651	126883569	1.957742494
chr7	126078651	126892428	1.958231802
chr7	126078651	126893147	1.958271042
chr7	126341810	126752374	1.946380779
chr7	126698141	126698238	nan
chr7	126855180	126869975	1.912471448
chr7	127010353	127026234	1.47648837
chr7	127010353	127032323	1.451501284
chr7	127010353	127032767	1.460009601
chr7	127012880	127032767	1.412274169
chr7	127220681	127225654	2.000000024
chr7	127228405	127230191	2.315730384
chr7	127228405	127231759	2.12123897
chr7	127231462	127236057	1.733333336
chr7	127233688	127236057	1.614285707
chr7	127233688	127240453	1.691044775
chr7	127233688	127241851	1.754077258
chr7	127233688	127241851	1.754077258
chr7	127250345	127255724	2.133333365
chr7	127250345	127255780	2.133333365
chr7	127250864	127255982	2.206106908
chr7	127251804	127255724	1.775000006
chr7	127292201	127732659	1.998887718
chr7	127308159	127308264	1.399999976
chr7	127358649	127732659	2.002595894
chr7	127637561	127640130	2.850000083
chr7	127667123	127671002	2.866666754
chr7	127668731	127670693	4.300000191
chr7	127700597	127701075	nan
chr7	127721912	127722012	1.69032258
chr7	127847924	127847996	nan
chr7	127881330	127897682	1.964806934
chr7	127892043	127894934	1.399999976
chr7	127937737	127947816	2.381919333
chr7	127950435	127983962	2.044183388
chr7	127950435	127983962	2.044183388
chr7	127964611	127983933	1.998718185
chr7	127990378	128001739	1.888846811
chr7	127990378	128001739	1.888846811
chr7	128032330	128046024	1.907413582
chr7	128032330	128046024	1.907413582
chr7	128032330	128046024	1.907413582
chr7	128032330	128050036	2.021279039
chr7	128032330	128050036	2.021279039
chr7	128032330	128050036	2.021279039
chr7	128032330	128050036	2.021279039
chr7	128032330	128050036	2.021279039
chr7	128032330	128050036	2.021279039
chr7	128032600	128032635	1.399999976
chr7	128034565	128034595	nan
chr7	128034942	128034970	nan
chr7	128043763	128043804	nan
chr7	128095883	128098472	2.090193195
chr7	128095883	128098472	2.090193195
chr7	128097322	128097514	nan
chr7	128116782	128142978	1.628191674
chr7	128116782	128142978	1.628191674
chr7	128117110	128142978	1.60850857
chr7	128281294	128301052	2.033204704
chr7	128312345	128323309	1.513000445
chr7	128312345	128323379	1.512337255
chr7	128312345	128324300	1.504284589
chr7	128312345	128324300	1.504284589
chr7	128349114	128363480	1.779400425
chr7	128349114	128365126	1.832115194
chr7	128349114	128371797	1.878659452
chr7	128349114	128371797	1.878659452
chr7	128355442	128366925	1.896513997
chr7	128355442	128371797	1.895205318
chr7	128355442	128371797	1.895205318
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128379345	128413477	1.675755751
chr7	128412542	128415844	1.7
chr7	128423503	128423575	nan
chr7	128423503	128423575	nan
chr7	128431463	128462187	1.752420393
chr7	128432049	128462187	1.759207442
chr7	128441239	128462187	1.790325187
chr7	128441239	128462187	1.790325187
chr7	128446290	128462187	1.58581649
chr7	128470482	128499328	2.006005878
chr7	128470482	128499328	2.006005878
chr7	128502504	128520977	1.950842283
chr7	128502856	128505903	1.900000016
chr7	128502856	128505903	1.900000016
chr7	128506463	128512101	2.066800826
chr7	128516918	128550773	2.007886462
chr7	128530000	128550773	2.153171201
chr7	128577768	128587589	1.517977514
chr7	128577993	128586996	1.5322418
chr7	128577993	128587360	1.5322418
chr7	128577993	128587589	1.517977514
chr7	128577993	128590088	1.844971601
chr7	128577993	128590088	1.844971601
chr7	128577993	128590088	1.844971601
chr7	128578270	128590088	1.844207418
chr7	128580771	128587589	1.550429788
chr7	128580771	128587589	1.550429788
chr7	128580771	128590088	1.886595759
chr7	128582124	128587589	1.550429788
chr7	128582124	128588175	1.550429788
chr7	128594233	128624313	2.381531293
chr7	128594233	128695227	2.163481509
chr7	128594233	128695227	2.163481509
chr7	128594233	128695227	2.163481509
chr7	128594233	128695227	2.163481509
chr7	128695276	128697293	1.399999976
chr7	128766324	128768050	nan
chr7	128784711	128809534	1.879521688
chr7	128806280	128809534	1.399999976
chr7	128828712	128853385	2.056797157
chr7	128845990	128853385	2.434248798
chr7	128864854	129070052	1.960846763
chr7	128864854	129070052	1.960846763
chr7	129007963	129070052	2.011692938
chr7	129015483	129070052	2.012905496
chr7	129074273	129123475	1.770975923
chr7	129074273	129128239	1.782705516
chr7	129098055	129128239	1.650839655
chr7	129142319	129152773	1.923586192
chr7	129251554	129396922	2.082081299
chr7	129251554	129396922	2.082081299
chr7	129251554	129396922	2.082081299
chr7	129269918	129396922	2.127571133
chr7	129396105	129396216	1.399999976
chr7	129410222	129410332	nan
chr7	129414532	129414609	nan
chr7	129414744	129414854	nan
chr7	129470571	129475681	1.752941181
chr7	129470572	129592783	1.919713812
chr7	129470572	129592800	1.919699675
chr7	129470572	129592800	1.919699675
chr7	129594599	129594679	nan
chr7	129658125	129680941	1.987601255
chr7	129658125	129691233	2.105932232
chr7	129710348	129775560	1.842411003
chr7	129710348	129775560	1.842411003
chr7	129710348	129775560	1.842411003
chr7	129804554	129845338	2.051877816
chr7	129804554	129845338	2.051877816
chr7	129841104	129845338	1.633766229
chr7	129847703	129856684	2.140000033
chr7	129906702	129916872	2.40000005
chr7	129906702	129929637	2.142292911
chr7	129932973	129964020	2.336038625
chr7	129932973	129964020	2.336038625
chr7	129932973	129964020	2.336038625
chr7	129984629	130008571	1.948230867
chr7	129984629	130008571	1.948230867
chr7	129984629	130008571	1.948230867
chr7	129984629	130008571	1.948230867
chr7	129984686	130008571	1.94824338
chr7	130007189	130009387	2.134375035
chr7	130020289	130023931	1.399999976
chr7	130020289	130025764	1.399999976
chr7	130020289	130027949	1.838916258
chr7	130033611	130040987	1.399999976
chr7	130033611	130081051	1.940449722
chr7	130033611	130081051	1.940449722
chr7	130033611	130081051	1.940449722
chr7	130033611	130081051	1.940449722
chr7	130058874	130081051	2.3098848
chr7	130126015	130146138	2.155369478
chr7	130126015	130146138	2.155369478
chr7	130126187	130146138	2.151834971
chr7	130126897	130131013	2.000000024
chr7	130131169	130146138	2.074966191
chr7	130131898	130146138	2.089156232
chr7	130131898	130146138	2.089156232
chr7	130135951	130136045	nan
chr7	130146079	130353598	1.955674668
chr7	130353485	130371406	1.890831739
chr7	130353485	130372268	1.877129646
chr7	130417395	130418888	2.900000095
chr7	130557250	130596911	1.946904444
chr7	130557250	130596911	1.946904444
chr7	130557250	130596911	1.946904444
chr7	130557250	130596911	1.946904444
chr7	130561505	130561569	1.399999976
chr7	130562217	130562298	nan
chr7	130565750	130598069	1.948997
chr7	130628918	130791789	1.873647957
chr7	130628918	130793562	1.874166704
chr7	130628918	130794653	1.916451947
chr7	130628920	130791789	1.873649513
chr7	130794854	131181398	2.024870816
chr7	130994502	131012535	2.327959486
chr7	131012594	131163719	2.029636926
chr7	131012594	131181398	2.025039176
chr7	131012594	131181398	2.025039176
chr7	131147975	131181398	2.031007628
chr7	131154742	131157706	1.900000016
chr7	131185020	131241376	2.088634109
chr7	131185020	131241376	2.088634109
chr7	131703313	131703396	nan
chr7	131808090	131830097	1.831370327
chr7	131808090	132261323	1.949548777
chr7	132068246	132261323	1.950025019
chr7	132169520	132333447	1.991278579
chr7	132333552	132413528	2.04173815
chr7	132437782	132437886	nan
chr7	132469622	132766828	1.932866594
chr7	132469622	132766828	1.932866594
chr7	132469622	132766828	1.932866594
chr7	132658358	132766828	1.837874516
chr7	132937822	133165805	1.964529955
chr7	132937822	133168946	1.964651697
chr7	132937822	133750513	2.007219645
chr7	132938120	133750513	2.007234817
chr7	133261215	133750513	2.043994261
chr7	133261363	133750513	2.043984964
chr7	133615221	133750513	2.080892899
chr7	133812104	133948933	1.998643495
chr7	133974089	134001827	2.070144432
chr7	133974089	134001827	2.070144432
chr7	133984060	134001827	2.059491447
chr7	134003642	134003747	nan
chr7	134127106	134143888	1.906421342
chr7	134212343	134226166	1.482335591
chr7	134233848	134264592	1.875610948
chr7	134249539	134255226	2.326785755
chr7	134331530	134364567	1.861824451
chr7	134331530	134364567	1.861824451
chr7	134464163	134647119	2.053876734
chr7	134464163	134655480	2.052328012
chr7	134464163	134655480	2.052328012
chr7	134464163	134655480	2.052328012
chr7	134464163	134655480	2.052328012
chr7	134576150	134655480	1.93748417
chr7	134576150	134655480	1.93748417
chr7	134605230	134655480	1.95911455
chr7	134613504	134653715	1.996123038
chr7	134617738	134655480	1.998219796
chr7	134644724	134655480	2.31332912
chr7	134671258	134820530	1.906641518
chr7	134777116	134832915	1.948853037
chr7	134777116	134855578	1.965162614
chr7	134832765	134850967	1.997995097
chr7	134849193	134849751	2.142105298
chr7	134850531	134852835	2.459633088
chr7	134850531	134854226	2.081818212
chr7	134850531	134854226	2.081818212
chr7	134850531	134855276	1.973705201
chr7	134850531	134855578	1.959594776
chr7	134850531	134855578	1.959594776
chr7	134850531	134855578	1.959594776
chr7	134850531	134855578	1.959594776
chr7	134868589	134891954	1.993242207
chr7	134868589	134891954	1.993242207
chr7	134868589	134896316	2.02118642
chr7	134916730	134943244	2.017694348
chr7	135046546	135194875	1.904907099
chr7	135046546	135194875	1.904907099
chr7	135046546	135194875	1.904907099
chr7	135046546	135194875	1.904907099
chr7	135071821	135194875	1.920129735
chr7	135071821	135194875	1.920129735
chr7	135242661	135272439	1.94424159
chr7	135242661	135333499	1.992395043
chr7	135347220	135361160	2.321684375
chr7	135347220	135378162	2.364251033
chr7	135365986	135412933	2.051442004
chr7	135365986	135412933	2.051442004
chr7	135414345	135433594	1.857146714
chr7	135414345	135433594	1.857146714
chr7	135418303	135433594	1.869787472
chr7	135611502	135662204	1.822757589
chr7	135611502	135662204	1.822757589
chr7	135612021	135612198	1.399999976
chr7	135814727	135814829	2.900000095
chr7	136553398	136701771	1.978512946
chr7	136553398	136701771	1.978512946
chr7	136553831	136556710	2.126804158
chr7	136553831	136701771	1.978372223
chr7	136553831	136701771	1.978372223
chr7	136553831	136701771	1.978372223
chr7	136553831	136701771	1.978372223
chr7	136553831	136701771	1.978372223
chr7	136553983	136701771	1.978322697
chr7	136553983	136701771	1.978322697
chr7	136583519	136849088	2.029834902
chr7	136587913	136588041	2.900000095
chr7	136699612	136701013	1.478947351
chr7	136767728	136767748	1.399999976
chr7	136912091	137028546	2.025133817
chr7	136972433	136972509	nan
chr7	137003338	137011700	2.107886122
chr7	137074384	137531609	2.000844975
chr7	137074384	137531609	2.000844975
chr7	137559724	137617754	2.192961685
chr7	137559724	137686847	2.086657068
chr7	137569012	137686847	2.088853708
chr7	137590447	137620655	2.250097737
chr7	137597556	137686847	2.059842167
chr7	137638093	137642712	2.167974718
chr7	137687069	137790175	2.128550502
chr7	137687069	137790175	2.128550502
chr7	137687069	137790175	2.128550502
chr7	137735907	137735928	nan
chr7	137761177	137803050	1.964755779
chr7	137761177	137803050	1.964755779
chr7	137761177	137803050	1.964755779
chr7	137776062	137776213	nan
chr7	137776513	137803050	1.862961528
chr7	137808503	137808567	nan
chr7	138087838	138087864	nan
chr7	138125546	138125585	nan
chr7	138127398	138127428	nan
chr7	138145078	138270332	1.920164061
chr7	138145078	138270332	1.920164061
chr7	138145809	138255748	1.909412211
chr7	138279029	138348969	1.878859901
chr7	138279029	138363790	1.922980748
chr7	138391038	138458782	1.99194586
chr7	138391038	138482941	2.005217501
chr7	138391038	138482941	2.005217501
chr7	138482738	138490769	1.74615385
chr7	138482738	138490769	1.74615385
chr7	138516126	138583965	1.933651404
chr7	138516126	138583965	1.933651404
chr7	138516126	138666064	1.959223775
chr7	138516126	138666064	1.959223775
chr7	138561104	138561211	2.228358251
chr7	138710451	138720775	1.972222242
chr7	138728265	138794465	2.023781036
chr7	138745083	138764013	2.034595315
chr7	138745083	138794465	2.043585461
chr7	138818489	138846089	2.14398498
chr7	138818489	138849980	2.158724429
chr7	138818489	138853317	2.127135547
chr7	138818489	138874550	2.137939686
chr7	138818489	138874550	2.137939686
chr7	138818489	138874550	2.137939686
chr7	138818489	138874550	2.137939686
chr7	138818489	138874550	2.137939686
chr7	138818489	138874550	2.137939686
chr7	138916230	138992982	2.08726981
chr7	138940642	138944134	3.065333428
chr7	138943233	138962460	2.050176018
chr7	139025104	139108203	1.943620117
chr7	139025445	139025518	nan
chr7	139025445	139025518	nan
chr7	139025877	139031065	2.512682981
chr7	139025877	139108203	1.940977327
chr7	139044591	139108203	1.891296434
chr7	139044591	139108203	1.891296434
chr7	139059418	139097571	1.917001795
chr7	139059418	139108203	1.883537057
chr7	139102208	139112272	2.227900952
chr7	139138087	139168457	2.050586093
chr7	139138087	139168457	2.050586093
chr7	139208673	139229731	1.828527719
chr7	139246315	139477693	2.038390941
chr7	139246315	139477693	2.038390941
chr7	139478046	139720125	1.995220503
chr7	139478046	139720125	1.995220503
chr7	139528951	139716629	2.006478894
chr7	139528951	139720125	2.006875271
chr7	139528951	139720125	2.006875271
chr7	139528951	139720125	2.006875271
chr7	139528951	139720125	2.006875271
chr7	139529110	139613828	2.030245836
chr7	139723548	139763521	1.876852822
chr7	139723548	139763521	1.876852822
chr7	139784545	139819019	2.046919977
chr7	139784545	139876741	1.990041848
chr7	139877060	139879440	2.133333345
chr7	140033551	140098311	1.962789869
chr7	140033551	140098311	1.962789869
chr7	140033551	140098311	1.962789869
chr7	140045668	140098311	2.012923839
chr7	140051072	140098311	2.017823522
chr7	140051072	140098311	2.017823522
chr7	140070240	140070345	nan
chr7	140100135	140104233	2.650746337
chr7	140103842	140126050	1.761243831
chr7	140107378	140126050	1.840002133
chr7	140152839	140174569	1.691728991
chr7	140152839	140179369	1.721032084
chr7	140152839	140179369	1.721032084
chr7	140155982	140179369	1.737746943
chr7	140155982	140179369	1.737746943
chr7	140218219	140302342	1.974189715
chr7	140218219	140302342	1.974189715
chr7	140218219	140340576	1.941609953
chr7	140218219	140340576	1.941609953
chr7	140243377	140341286	1.95708846
chr7	140372952	140394908	2.18250213
chr7	140372952	140395745	2.176469488
chr7	140395135	140396877	2.062717782
chr7	140396480	140406446	2.479791541
chr7	140396480	140406446	2.479791541
chr7	140405000	140406437	1.909302342
chr7	140419137	140421887	1.7
chr7	140433812	140624564	2.039785679
chr7	140705960	140714479	1.841970321
chr7	140705960	140714781	1.843209888
chr7	140774031	141180179	1.998690617
chr7	141251077	141293990	1.897052174
chr7	141251077	141351409	1.983462938
chr7	141251077	141354209	1.98481562
chr7	141356527	141401953	2.020963865
chr7	141404137	141438030	2.013318596
chr7	141404137	141438030	2.013318596
chr7	141404137	141438030	2.013318596
chr7	141404137	141438030	2.013318596
chr7	141404137	141438030	2.013318596
chr7	141408152	141431071	2.088383487
chr7	141438120	141446326	2.397463785
chr7	141438120	141450288	2.236336365
chr7	141438120	141450288	2.236336365
chr7	141438120	141450288	2.236336365
chr7	141438120	141450288	2.236336365
chr7	141438120	141450288	2.236336365
chr7	141438406	141450288	2.261603326
chr7	141463896	141464997	2.339316287
chr7	141478288	141479188	4.424000175
chr7	141490016	141491166	nan
chr7	141503356	141503428	1.399999976
chr7	141505071	141505102	nan
chr7	141536077	141541221	1.900000016
chr7	141536077	141541221	1.900000016
chr7	141536077	141541221	1.900000016
chr7	141536077	141541285	1.900000016
chr7	141618675	141619620	1.399999976
chr7	141627156	141646112	2.057228589
chr7	141627156	141646783	2.056697296
chr7	141627156	141646783	2.056697296
chr7	141627156	141646783	2.056697296
chr7	141627156	141646783	2.056697296
chr7	141672430	141673573	1.399999976
chr7	141695678	141806547	1.930133998
chr7	141811548	141843783	1.728473518
chr7	141870969	141919974	2.093712075
chr7	141940555	141946886	1.749162015
chr7	141951957	141957847	1.457692288
chr7	141951957	141957878	1.457692288
chr7	141968100	141972068	2.007331402
chr7	142000775	142211011	2.082862504
chr7	142000945	142001248	1.399999976
chr7	142001169	142001256	nan
chr7	142008362	142008868	nan
chr7	142008779	142008870	nan
chr7	142013006	142013487	nan
chr7	142013325	142013489	nan
chr7	142020708	142021362	nan
chr7	142020708	142470314	2.069620033
chr7	142028196	142028611	nan
chr7	142028272	142028603	nan
chr7	142032005	142032693	2.881171582
chr7	142045253	142045814	6.399999883
chr7	142045724	142045816	6.399999883
chr7	142099455	142099540	2.900000095
chr7	142099459	142099938	2.900000095
chr7	142099459	142120350	2.418080623
chr7	142104123	142104534	nan
chr7	142119819	142120350	1.399999976
chr7	142131411	142131650	nan
chr7	142131415	142131921	1.399999976
chr7	142139277	142139511	nan
chr7	142139277	142139815	1.399999976
chr7	142143653	142144065	nan
chr7	142148927	142149120	nan
chr7	142148931	142149474	nan
chr7	142157416	142157464	nan
chr7	142161932	142162280	nan
chr7	142161934	142162407	nan
chr7	142161934	142251152	1.971075896
chr7	142168377	142168572	1.399999976
chr7	142168381	142169010	1.399999976
chr7	142176330	142176408	nan
chr7	142180514	142180600	nan
chr7	142180516	142180999	nan
chr7	142180516	142251152	1.9787193
chr7	142197571	142198055	1.399999976
chr7	142206513	142207007	nan
chr7	142223824	142224284	2.150000036
chr7	142231575	142231799	nan
chr7	142231577	142232120	1.399999976
chr7	142239536	142239659	nan
chr7	142239538	142240022	1.399999976
chr7	142247109	142247590	nan
chr7	142250704	142250860	nan
chr7	142250705	142251152	1.399999976
chr7	142326375	142327044	1.399999976
chr7	142326946	142327046	nan
chr7	142334185	142334912	2.150000036
chr7	142334185	142494579	1.973192517
chr7	142334824	142334914	2.900000095
chr7	142344413	142344880	nan
chr7	142344413	142344880	nan
chr7	142344832	142344891	nan
chr7	142353890	142499111	1.961757223
chr7	142353907	142428289	1.941640057
chr7	142353907	142499111	1.961712691
chr7	142353907	142499111	1.961712691
chr7	142364199	142364707	1.770129876
chr7	142364571	142499111	1.930935008
chr7	142374130	142375525	1.399999976
chr7	142378608	142379075	nan
chr7	142423182	142423934	1.399999976
chr7	142423393	142426272	1.399999976
chr7	142423611	142423688	nan
chr7	142428486	142428988	nan
chr7	142428689	142499111	1.984971165
chr7	142448088	142448741	nan
chr7	142448390	142448743	nan
chr7	142457318	142459859	2.752000079
chr7	142457318	142460927	2.224390283
chr7	142458960	142460927	2.224390283
chr7	142462183	142494293	1.991979902
chr7	142470098	142470118	nan
chr7	142478756	142482399	nan
chr7	142479908	142481378	nan
chr7	142493821	142494029	nan
chr7	142494045	142500213	2.875000089
chr7	142494243	142494293	nan
chr7	142494245	142500213	2.875000089
chr7	142494521	142500213	2.875000089
chr7	142494532	142500213	2.875000089
chr7	142494683	142499111	2.150000036
chr7	142494796	142499111	2.150000036
chr7	142494808	142500213	2.875000089
chr7	142494922	142500213	2.875000089
chr7	142495138	142495186	nan
chr7	142495140	142500213	2.875000089
chr7	142510270	142510439	nan
chr7	142510272	142511084	nan
chr7	142552791	142560591	2.17078467
chr7	142552791	142568847	2.019906414
chr7	142552791	142568847	2.019906414
chr7	142552791	142568847	2.019906414
chr7	142559774	142568847	2.024604038
chr7	142560513	142568847	2.024604038
chr7	142565036	142568847	2.134482793
chr7	142568959	142574345	2.064272213
chr7	142568959	142575779	1.887378635
chr7	142568959	142583490	1.979903068
chr7	142605647	142630820	1.891938559
chr7	142621889	142630820	2.123893838
chr7	142636602	142637957	1.995041346
chr7	142638200	142659503	1.864062848
chr7	142723286	142724219	nan
chr7	142749437	142750379	2.341025686
chr7	142759380	142760882	2.790508545
chr7	142829173	142836834	1.863636377
chr7	142880511	142881528	2.45882359
chr7	142919171	142920143	1.399999976
chr7	142960521	142966222	1.574418595
chr7	142960521	142966222	1.574418595
chr7	142960521	142966222	1.574418595
chr7	142960521	142966222	1.574418595
chr7	142982039	142985141	1.934813516
chr7	142982039	142985141	1.934813516
chr7	142982039	142985141	1.934813516
chr7	142982039	142985141	1.934813516
chr7	142982039	142985141	1.934813516
chr7	142982039	142985141	1.934813516
chr7	142985307	143004789	2.28853012
chr7	142985307	143004789	2.28853012
chr7	142985307	143004789	2.28853012
chr7	142986680	143004789	2.318376198
chr7	142987707	142988005	1.399999976
chr7	142996963	143004789	2.481951267
chr7	143013218	143049097	1.881960449
chr7	143013218	143049097	1.881960449
chr7	143018457	143027990	1.837379586
chr7	143018457	143027990	1.837379586
chr7	143018457	143027990	1.837379586
chr7	143050492	143056860	1.896315136
chr7	143050492	143058892	1.896885085
chr7	143050492	143059173	1.896885085
chr7	143050492	143059840	1.872522996
chr7	143050492	143059840	1.872522996
chr7	143058809	143088206	2.176135985
chr7	143078359	143088206	2.277177223
chr7	143078359	143088206	2.277177223
chr7	143078652	143088206	2.228802631
chr7	143079102	143088206	2.176793287
chr7	143088204	143105985	1.853672945
chr7	143104905	143220540	2.032003052
chr7	143140545	143141502	1.399999976
chr7	143174965	143175889	1.399999976
chr7	143268893	143271480	nan
chr7	143306373	143306812	5.800000191
chr7	143318044	143342767	nan
chr7	143318044	143342767	nan
chr7	143318044	143422176	3.600000381
chr7	143318044	143422176	3.600000381
chr7	143318044	143422176	3.600000381
chr7	143318541	143342767	nan
chr7	143318541	143422176	3.600000381
chr7	143318541	143422176	3.600000381
chr7	143320854	143512129	2.37853154
chr7	143333744	143515397	2.361098197
chr7	143336431	143518083	2.354103823
chr7	143339348	143533304	2.328436958
chr7	143339348	143533810	2.327740871
chr7	143339348	143533810	2.327740871
chr7	143412938	143427173	2.029936383
chr7	143416775	143427173	2.029936383
chr7	143418750	143533810	2.349528757
chr7	143452181	143454843	nan
chr7	143509060	143533304	nan
chr7	143509060	143533810	nan
chr7	143548460	143582466	1.697546638
chr7	143548460	143599172	1.94021679
chr7	143548460	143599278	1.940648313
chr7	143632325	143633279	1.399999976
chr7	143656156	143657063	1.399999976
chr7	143657019	143658108	2.850000083
chr7	143701089	143702025	2.900000095
chr7	143747494	143748430	2.218181859
chr7	143771312	143772245	3.117647066
chr7	143792200	143793133	nan
chr7	143806675	143807632	2.150000036
chr7	143826205	143827138	nan
chr7	143839226	143840031	nan
chr7	143880547	143883173	nan
chr7	143883175	143892791	nan
chr7	143884021	143885476	nan
chr7	143906939	143906966	nan
chr7	143929003	143929936	nan
chr7	143947329	143950268	nan
chr7	143947329	144052232	2.56887982
chr7	143947563	143948696	nan
chr7	143948760	143953326	2.859585551
chr7	143955788	143956721	nan
